Session_ID,Customer_ID,Visit_Date,Device_Type,Traffic_Source,Pages_Viewed,Session_Duration,Added_To_Cart,Purchased,Purchase_After_Cart
WEB00227510,C023851,2023-04-28,iOS,Direct,8,7.5,1,1,1
WEB00227511,C004619,2023-11-26,Desktop,Direct,5,5.8,0,0,0
WEB00227512,C040232,2024-04-15,Android,Paid Search,9,6.0,0,0,0
WEB00227513,C006016,2023-05-30,Android,Direct,6,10.4,0,0,0
WEB00227514,C049868,2025-07-03,iOS,Direct,12,6.2,1,0,0
WEB00227515,C025073,2025-07-22,Desktop,Organic,9,12.1,1,0,0
WEB00227516,C045309,2024-06-29,iOS,Referral,6,8.7,0,0,0
WEB00227517,C000401,2024-07-15,Android,Direct,6,13.2,0,0,0
WEB00227518,C030637,2024-11-29,Android,Paid Search,9,12.1,1,0,0
WEB00227519,C027246,2025-12-20,Android,Organic,8,8.3,0,1,0
WEB00227520,C004330,2025-05-25,Desktop,,3,14.6,0,0,0
WEB00227521,C024753,2025-03-06,Android,Paid Search,5,1.7,1,1,1
WEB00227522,C038829,2023-08-01,Android,Paid Search,2,7.3,0,0,0
WEB00227523,C047941,2024-09-14,Tablet,Organic,6,10.9,0,0,0
WEB00227524,C042591,2024-06-18,iOS,Paid Search,8,7.6,0,0,0
WEB00227525,C049013,2025-10-16,Android,Direct,9,3.1,1,0,0
WEB00227526,C023943,2024-09-28,Android,Paid Search,9,5.8,1,0,0
WEB00227527,C035166,2025-03-28,Android,Social,11,2.4,1,1,1
WEB00227528,C020429,2023-05-02,Android,Direct,5,1.7,0,1,0
WEB00227529,C009950,2024-01-09,iOS,Direct,4,15.6,0,0,0
WEB00227530,C000040,2023-02-08,iOS,Organic,5,2.0,1,0,0
WEB00227531,C013570,2025-10-12,Android,Direct,2,9.6,0,0,0
WEB00227532,C038966,2023-02-18,Android,Organic,8,10.3,1,0,0
WEB00227533,C031906,2024-03-02,iOS,Social,14,9.6,1,0,0
WEB00227534,C047053,2024-08-17,iOS,Referral,7,8.2,1,0,0
WEB00227535,C008902,2025-07-27,Android,Referral,9,4.1,1,0,0
WEB00227536,C036768,2025-03-23,Desktop,Paid Search,6,10.2,0,0,0
WEB00227537,C037948,2024-12-04,Desktop,Organic,8,11.1,1,0,0
WEB00227538,C028048,2023-09-13,Desktop,Organic,7,7.5,0,0,0
WEB00227539,C010869,2024-03-17,iOS,Social,6,6.1,0,0,0
WEB00227540,C006575,2023-07-11,Android,Paid Search,8,5.8,1,0,0
WEB00227541,C022949,2024-06-21,Android,Paid Search,11,5.4,0,1,0
WEB00227542,C044441,2023-08-21,Desktop,Organic,9,2.7,1,0,0
WEB00227543,C049801,2024-06-11,Android,Direct,8,5.7,0,0,0
WEB00227544,C045965,2024-05-29,iOS,Organic,7,8.8,1,0,0
WEB00227545,C019286,2024-09-14,Android,Organic,6,1.3,1,1,1
WEB00227546,C011919,2025-07-26,Desktop,Organic,11,2.2,1,1,1
WEB00227547,C031275,2024-03-03,iOS,Direct,4,3.2,0,0,0
WEB00227548,C001737,2025-10-25,Android,Referral,8,3.7,0,0,0
WEB00227549,C045829,2024-06-24,Desktop,Social,4,8.1,0,0,0
WEB00227550,C039423,2024-12-02,Android,,15,10.2,1,0,0
WEB00227551,C008516,2025-09-29,Desktop,Social,5,9.1,0,1,0
WEB00227552,C037615,2023-06-13,iOS,Direct,10,17.8,1,0,0
WEB00227553,C039163,2024-04-29,Desktop,Organic,11,14.5,1,0,0
WEB00227554,C027484,2024-11-04,Desktop,Organic,9,11.6,0,1,0
WEB00227555,C028814,2023-11-25,iOS,Direct,5,11.5,0,0,0
WEB00227556,C024176,2024-03-30,Desktop,Direct,4,3.3,0,0,0
WEB00227557,C043422,2023-12-27,Android,,3,2.9,0,0,0
WEB00227558,C006443,2024-08-15,Android,Organic,6,8.1,0,0,0
WEB00227559,C048897,2024-11-29,Desktop,Organic,8,8.8,1,0,0
WEB00227560,C008852,2025-01-31,Desktop,Organic,11,24.8,1,1,1
WEB00227561,C036579,2024-10-02,Desktop,Organic,5,6.3,0,0,0
WEB00227562,C024789,2025-04-27,Android,Organic,9,1.3,0,0,0
WEB00227563,C029909,2025-05-12,Desktop,Direct,11,2.3,0,0,0
WEB00227564,C046400,2024-05-01,Tablet,Direct,5,6.6,0,0,0
WEB00227565,C017083,2024-03-04,iOS,Organic,9,25.7,1,1,1
WEB00227566,C029220,2023-10-09,iOS,Social,7,27.8,0,0,0
WEB00227567,C008077,2023-03-27,iOS,Referral,10,15.9,0,0,0
WEB00227568,C022127,2025-10-27,Android,Organic,6,4.7,1,0,0
WEB00227569,C018102,2025-08-07,iOS,Organic,7,6.0,0,1,0
WEB00227570,C014117,2024-11-22,Desktop,Direct,3,3.5,1,0,0
WEB00227571,C025950,2023-07-18,Tablet,Direct,8,1.2,1,0,0
WEB00227572,C029996,2024-10-12,Android,Social,8,4.8,0,1,0
WEB00227573,C022939,2024-02-20,iOS,Organic,8,3.8,1,0,0
WEB00227574,C048538,2025-08-15,iOS,Organic,5,8.3,0,1,0
WEB00227575,C029090,2024-11-06,Android,Direct,7,16.1,1,1,1
WEB00227576,C044278,2025-02-18,Android,Social,5,18.1,0,1,0
WEB00227577,C049296,2025-10-08,iOS,Direct,4,6.1,0,0,0
WEB00227578,C042467,2024-06-15,Android,Direct,8,6.5,0,0,0
WEB00227579,C009690,2025-07-26,Android,Social,9,9.3,0,0,0
WEB00227580,C049474,2025-06-14,Android,Paid Search,9,5.3,1,1,1
WEB00227581,C035679,2023-05-16,Android,Social,8,1.8,1,1,1
WEB00227582,C026293,2023-04-24,Desktop,Referral,10,8.6,0,0,0
WEB00227583,C018260,2025-02-27,iOS,Direct,5,13.2,0,0,0
WEB00227584,C032838,2025-10-16,Android,Organic,9,3.6,0,1,0
WEB00227585,C045498,2024-05-09,Tablet,Direct,5,4.1,1,0,0
WEB00227586,C017556,2025-03-06,Android,Organic,10,12.4,0,0,0
WEB00227587,C016252,2025-01-20,Android,Organic,7,5.2,1,0,0
WEB00227588,C045023,2025-01-13,Desktop,Organic,6,7.2,0,0,0
WEB00227589,C025312,2024-08-23,Android,Organic,8,16.8,1,1,1
WEB00227590,C022005,2025-02-24,iOS,Direct,10,7.8,0,1,0
WEB00227591,C038965,2025-07-20,iOS,Paid Search,7,7.3,1,0,0
WEB00227592,C047723,2024-04-15,Desktop,Direct,7,6.0,0,1,0
WEB00227593,C031195,2023-11-01,Android,Direct,2,3.4,0,0,0
WEB00227594,C039416,2024-08-12,Android,Organic,13,9.7,1,0,0
WEB00227595,C025229,2024-09-08,iOS,Direct,7,9.1,1,1,1
WEB00227596,C018725,2023-04-08,Desktop,Organic,10,5.2,0,0,0
WEB00227597,C009623,2023-05-25,Android,Paid Search,11,2.9,0,0,0
WEB00227598,C016274,2025-08-02,Android,Social,8,8.8,0,1,0
WEB00227599,C016164,2023-03-19,Desktop,,6,2.8,0,0,0
WEB00227600,C008619,2024-01-30,Desktop,Organic,10,12.3,1,0,0
WEB00227601,C014306,2024-09-04,Android,Referral,9,3.0,0,1,0
WEB00227602,C010381,2024-04-01,Android,Organic,5,4.8,1,0,0
WEB00227603,C040050,2025-12-17,Desktop,Paid Search,5,5.9,0,0,0
WEB00227604,C021069,2023-12-08,Desktop,Organic,6,6.9,0,0,0
WEB00227605,C005411,2025-06-24,iOS,Direct,9,11.1,1,0,0
WEB00227606,C031723,2025-06-29,Desktop,Paid Search,5,3.9,0,0,0
WEB00227607,C018856,2025-04-06,Android,Paid Search,3,1.9,1,0,0
WEB00227608,C045005,2023-09-18,iOS,Social,6,12.5,0,0,0
WEB00227609,C031333,2023-05-11,Android,Social,6,4.0,1,1,1
WEB00227610,C013304,2024-03-19,iOS,Organic,4,9.3,0,0,0
WEB00227611,C004069,2023-09-07,Desktop,Direct,7,5.0,1,0,0
WEB00227612,C026360,2023-10-05,Android,Social,5,15.2,1,1,1
WEB00227613,C015261,2023-01-15,Android,Referral,6,4.7,0,0,0
WEB00227614,C039561,2025-01-21,Android,Organic,7,0.8,0,0,0
WEB00227615,C010926,2023-09-28,Android,Direct,10,3.1,1,0,0
WEB00227616,C003955,2025-05-24,Android,Direct,8,16.1,0,0,0
WEB00227617,C033568,2025-12-02,Desktop,Social,7,4.5,0,0,0
WEB00227618,C046390,2023-03-28,Desktop,Paid Search,5,12.7,1,0,0
WEB00227619,C002002,2024-03-24,Desktop,Social,11,1.9,1,0,0
WEB00227620,C040676,2025-03-11,Desktop,Direct,6,8.1,1,1,1
WEB00227621,C044668,2023-01-25,Android,Paid Search,5,3.3,0,0,0
WEB00227622,C025538,2024-09-03,iOS,Direct,6,12.8,1,1,1
WEB00227623,C025852,2025-06-15,Android,Direct,6,9.7,0,1,0
WEB00227624,C033445,2024-08-18,iOS,Direct,3,5.0,0,0,0
WEB00227625,C016811,2024-05-03,Android,Paid Search,11,26.6,1,1,1
WEB00227626,C049478,2025-07-02,Desktop,Social,4,9.0,0,0,0
WEB00227627,C028943,2023-12-23,Android,Organic,8,7.5,1,1,1
WEB00227628,C041530,2024-08-10,Desktop,Organic,6,23.5,0,0,0
WEB00227629,C038457,2025-11-23,Android,Organic,5,13.9,0,1,0
WEB00227630,C043102,2025-09-09,Android,Social,3,3.6,0,0,0
WEB00227631,C005413,2023-09-20,Android,Paid Search,6,4.5,1,0,0
WEB00227632,C044994,2025-04-22,Desktop,Organic,11,13.0,0,0,0
WEB00227633,C030174,2024-07-20,Android,Paid Search,7,5.6,1,0,0
WEB00227634,C043864,2025-08-26,Desktop,Direct,7,12.4,1,1,1
WEB00227635,C015743,2024-04-11,iOS,Paid Search,11,3.7,1,0,0
WEB00227636,C038998,2025-11-01,iOS,Direct,6,3.4,0,0,0
WEB00227637,C046020,2023-04-16,Android,Referral,5,8.0,0,0,0
WEB00227638,C018488,2023-06-14,iOS,Organic,10,5.0,1,0,0
WEB00227639,C029709,2025-01-18,iOS,Social,12,3.7,1,1,1
WEB00227640,C001631,2024-11-12,Android,Paid Search,4,7.0,1,0,0
WEB00227641,C041762,2024-01-07,Android,Organic,7,12.6,1,0,0
WEB00227642,C023875,2025-01-12,iOS,Paid Search,5,5.3,0,0,0
WEB00227643,C039803,2025-01-06,iOS,Paid Search,7,1.9,0,0,0
WEB00227644,C013832,2025-07-06,Android,Social,3,3.0,0,0,0
WEB00227645,C040331,2025-10-31,Desktop,Referral,11,9.2,1,1,1
WEB00227646,C040050,2023-06-20,iOS,Direct,15,2.7,0,1,0
WEB00227647,C046519,2025-09-23,Desktop,Organic,12,5.2,1,0,0
WEB00227648,C007043,2024-08-01,Android,Paid Search,8,3.2,1,1,1
WEB00227649,C010492,2025-12-16,Desktop,Organic,11,9.0,0,1,0
WEB00227650,C018569,2024-09-18,Desktop,Direct,9,0.8,0,0,0
WEB00227651,C031525,2025-06-16,iOS,Organic,7,3.3,1,0,0
WEB00227652,C034709,2024-04-17,Android,Organic,9,11.3,0,1,0
WEB00227653,C026196,2024-04-22,Android,Organic,4,1.9,0,0,0
WEB00227654,C009709,2025-09-20,Android,,8,11.6,1,0,0
WEB00227655,C001188,2023-01-25,iOS,Organic,5,4.8,1,1,1
WEB00227656,C043198,2025-08-19,Android,Social,9,15.9,1,0,0
WEB00227657,C003827,2025-12-06,iOS,Referral,5,4.6,1,0,0
WEB00227658,C025057,2025-10-06,Android,Paid Search,6,6.5,0,0,0
WEB00227659,C017335,2023-01-06,iOS,Direct,5,3.4,0,0,0
WEB00227660,C019341,2025-01-24,Android,Paid Search,6,2.9,0,0,0
WEB00227661,C048471,2024-06-10,Android,Paid Search,12,8.5,1,0,0
WEB00227662,C013932,2024-02-05,Android,Social,6,15.8,1,0,0
WEB00227663,C006999,2023-10-27,iOS,Paid Search,5,7.4,0,0,0
WEB00227664,C038418,2023-02-23,Android,Paid Search,7,6.7,0,0,0
WEB00227665,C044067,2025-01-02,Desktop,Social,5,22.5,1,0,0
WEB00227666,C015557,2023-11-01,Android,Social,5,7.9,0,0,0
WEB00227667,C018494,2025-05-22,Desktop,Direct,12,20.2,1,0,0
WEB00227668,C046213,2025-01-05,Android,Paid Search,9,10.7,1,0,0
WEB00227669,C005409,2023-03-03,Desktop,Organic,8,6.8,1,0,0
WEB00227670,C006524,2023-03-28,Desktop,Direct,9,6.8,0,1,0
WEB00227671,C015330,2024-04-29,Android,Organic,6,5.3,1,1,1
WEB00227672,C035893,2024-10-11,Android,Paid Search,2,15.8,0,0,0
WEB00227673,C001409,2023-02-27,Desktop,Referral,5,5.9,0,0,0
WEB00227674,C011917,2023-02-25,Android,Organic,16,9.3,1,1,1
WEB00227675,C014828,2023-10-02,Android,Direct,12,7.5,1,1,1
WEB00227676,C035350,2023-04-05,Android,Direct,5,13.0,0,0,0
WEB00227677,C029190,2023-04-12,Android,Direct,3,7.9,0,0,0
WEB00227678,C039751,2023-02-02,Android,Social,6,6.0,0,0,0
WEB00227679,C046346,2025-04-13,Desktop,Paid Search,13,8.5,1,1,1
WEB00227680,C013591,2024-10-26,Desktop,Organic,18,2.8,1,1,1
WEB00227681,C015721,2023-08-08,iOS,Social,11,0.6,1,0,0
WEB00227682,C036223,2025-08-26,iOS,Organic,6,11.2,0,0,0
WEB00227683,C025728,2024-09-22,Android,Social,12,7.6,1,0,0
WEB00227684,C006462,2023-10-09,Desktop,Direct,7,6.5,0,0,0
WEB00227685,C024992,2024-02-22,Android,Social,9,3.3,0,0,0
WEB00227686,C044488,2024-04-23,Android,Organic,8,3.8,0,0,0
WEB00227687,C013600,2025-08-14,Desktop,Organic,6,8.1,0,0,0
WEB00227688,C015052,2023-10-18,iOS,Paid Search,4,6.8,0,1,0
WEB00227689,C022441,2024-05-11,Android,Social,8,8.6,0,0,0
WEB00227690,C015404,2025-08-05,Android,Organic,9,7.5,1,0,0
WEB00227691,C014658,2025-02-20,iOS,Paid Search,7,6.8,1,0,0
WEB00227692,C040437,2024-10-19,iOS,Social,4,3.5,0,0,0
WEB00227693,C023869,2023-10-21,Android,Organic,3,4.5,1,0,0
WEB00227694,C018327,2023-06-26,Android,Organic,7,20.3,1,0,0
WEB00227695,C045218,2025-10-30,Android,Referral,4,11.5,0,0,0
WEB00227696,C019483,2023-05-07,Android,Paid Search,11,12.1,1,0,0
WEB00227697,C007311,2025-01-09,Android,Direct,6,4.9,1,0,0
WEB00227698,C035220,2025-10-18,Tablet,Paid Search,8,2.9,0,0,0
WEB00227699,C029786,2025-02-10,Android,Referral,7,4.7,1,1,1
WEB00227700,C014988,2024-03-25,Android,Social,10,8.7,1,1,1
WEB00227701,C046266,2024-09-01,Android,Paid Search,5,7.3,0,0,0
WEB00227702,C047733,2024-11-15,Android,Paid Search,9,9.2,0,0,0
WEB00227703,C031839,2024-04-01,Android,Organic,8,3.3,1,0,0
WEB00227704,C004783,2024-07-05,Desktop,Social,4,11.0,0,1,0
WEB00227705,C015851,2024-10-06,iOS,,10,7.5,0,1,0
WEB00227706,C017084,2023-06-06,iOS,Paid Search,10,1.2,1,0,0
WEB00227707,C020160,2023-10-29,Android,Paid Search,4,3.3,0,0,0
WEB00227708,C002750,2023-11-03,Desktop,Paid Search,7,7.2,1,0,0
WEB00227709,C045046,2024-01-30,Android,Organic,8,6.3,0,0,0
WEB00227710,C010979,2023-03-16,Android,Organic,5,16.3,1,0,0
WEB00227711,C034028,2025-10-20,iOS,Social,5,9.6,0,0,0
WEB00227712,C026796,2024-10-25,iOS,Organic,5,19.3,1,1,1
WEB00227713,C023694,2023-09-15,Android,Direct,7,8.2,1,0,0
WEB00227714,C033588,2025-03-13,Android,Social,9,3.6,0,0,0
WEB00227715,C015405,2023-07-06,Desktop,Social,3,6.1,1,0,0
WEB00227716,C013799,2023-10-07,Android,Organic,8,19.5,1,1,1
WEB00227717,C035297,2023-12-03,Android,Paid Search,10,6.1,1,0,0
WEB00227718,C032747,2023-05-12,Android,Organic,10,2.9,1,0,0
WEB00227719,C001028,2024-07-07,Desktop,Organic,18,7.5,1,0,0
WEB00227720,C039304,2023-08-16,Desktop,Referral,6,12.5,0,0,0
WEB00227721,C025398,2025-12-15,Android,Social,7,2.6,1,0,0
WEB00227722,C022587,2024-02-06,Desktop,Direct,5,9.0,1,0,0
WEB00227723,C021495,2024-01-24,iOS,Organic,7,4.7,1,0,0
WEB00227724,C024281,2023-12-15,iOS,Direct,7,2.0,1,0,0
WEB00227725,C000809,2024-11-21,Android,Paid Search,12,10.2,1,0,0
WEB00227726,C043674,2023-08-29,Android,Paid Search,7,3.2,1,1,1
WEB00227727,C027840,2025-07-21,Android,Organic,9,18.7,1,0,0
WEB00227728,C025198,2024-10-01,Android,Organic,6,7.4,1,0,0
WEB00227729,C029456,2024-05-06,Tablet,Direct,18,9.7,1,1,1
WEB00227730,C042347,2023-01-30,iOS,Direct,7,5.2,0,0,0
WEB00227731,C007840,2024-11-16,Android,Organic,3,10.4,0,0,0
WEB00227732,C005309,2025-11-09,iOS,Referral,4,3.2,1,0,0
WEB00227733,C024948,2023-03-26,Android,Paid Search,6,6.2,0,0,0
WEB00227734,C040754,2024-08-15,Desktop,Organic,6,8.1,1,0,0
WEB00227735,C017044,2025-01-06,iOS,Paid Search,8,7.8,1,0,0
WEB00227736,C009155,2025-04-08,Desktop,Social,5,0.2,1,0,0
WEB00227737,C027966,2024-12-27,Android,Direct,7,2.8,1,0,0
WEB00227738,C005689,2023-09-05,Android,Direct,10,3.6,1,0,0
WEB00227739,C012179,2024-11-27,Android,Referral,13,4.3,0,0,0
WEB00227740,C029776,2024-03-18,Android,Organic,6,5.7,0,0,0
WEB00227741,C007061,2025-05-14,Desktop,Organic,9,5.2,1,0,0
WEB00227742,C045940,2025-12-09,iOS,Paid Search,8,3.5,0,0,0
WEB00227743,C036074,2025-10-15,Desktop,Organic,3,4.8,0,0,0
WEB00227744,C025146,2025-09-27,Android,Referral,6,6.1,1,0,0
WEB00227745,C008858,2025-04-07,iOS,Organic,7,1.9,0,0,0
WEB00227746,C024262,2023-12-07,Android,Direct,14,6.5,1,1,1
WEB00227747,C044910,2023-09-08,Android,Organic,6,17.1,0,1,0
WEB00227748,C000640,2024-04-24,Desktop,,3,4.3,0,0,0
WEB00227749,C017146,2024-11-17,Android,Organic,4,3.4,1,0,0
WEB00227750,C029196,2024-07-16,Desktop,Paid Search,7,2.3,0,0,0
WEB00227751,C032475,2025-06-15,Android,Direct,5,2.3,1,0,0
WEB00227752,C004792,2023-01-13,Android,Social,8,9.6,1,0,0
WEB00227753,C032251,2023-07-24,Desktop,Direct,11,13.3,1,0,0
WEB00227754,C023010,2025-01-07,Desktop,Referral,3,2.4,1,0,0
WEB00227755,C019505,2023-09-18,Android,Direct,3,4.5,0,0,0
WEB00227756,C039343,2024-04-20,iOS,Organic,16,5.8,1,1,1
WEB00227757,C020427,2023-12-13,iOS,Direct,5,6.6,1,1,1
WEB00227758,C015882,2024-12-27,Android,Direct,7,11.3,0,0,0
WEB00227759,C036933,2025-03-11,Desktop,Organic,6,11.6,0,0,0
WEB00227760,C012006,2024-01-29,Android,Organic,15,8.0,1,0,0
WEB00227761,C004139,2023-03-28,Android,Paid Search,7,9.6,1,0,0
WEB00227762,C031985,2025-05-30,iOS,Social,7,2.2,1,0,0
WEB00227763,C046817,2023-09-16,iOS,Direct,5,8.3,0,0,0
WEB00227764,C009882,2024-12-03,Android,Paid Search,7,4.6,1,0,0
WEB00227765,C025942,2025-10-01,Android,Social,3,11.1,1,0,0
WEB00227766,C004363,2023-03-03,Android,Social,2,13.7,0,0,0
WEB00227767,C008029,2023-12-20,Android,Direct,5,8.6,0,0,0
WEB00227768,C019078,2024-09-23,Android,Organic,5,7.3,0,0,0
WEB00227769,C027467,2025-10-18,Android,Organic,6,1.1,0,0,0
WEB00227770,C008818,2024-08-11,Android,Organic,9,7.7,1,0,0
WEB00227771,C005294,2023-08-22,Tablet,Organic,8,4.1,0,0,0
WEB00227772,C013000,2025-06-09,Desktop,Organic,8,3.1,1,0,0
WEB00227773,C020872,2024-03-17,Android,Direct,9,20.4,1,0,0
WEB00227774,C033766,2023-09-10,iOS,Organic,4,4.4,0,0,0
WEB00227775,C026672,2024-10-07,Tablet,Organic,10,1.4,1,1,1
WEB00227776,C004399,2024-12-15,Desktop,Social,7,8.7,1,1,1
WEB00227777,C023835,2023-10-08,iOS,Organic,5,11.8,1,1,1
WEB00227778,C002793,2024-10-18,iOS,Social,9,15.3,1,0,0
WEB00227779,C011928,2023-02-09,Desktop,Paid Search,8,16.1,0,0,0
WEB00227780,C000545,2023-01-18,Android,Organic,7,5.5,1,0,0
WEB00227781,C024136,2023-10-18,iOS,Direct,4,11.4,0,0,0
WEB00227782,C029212,2023-07-06,Android,Direct,8,4.4,0,0,0
WEB00227783,C004985,2023-06-11,Desktop,Organic,9,11.5,1,1,1
WEB00227784,C025422,2024-01-01,Android,,6,4.8,0,0,0
WEB00227785,C034211,2023-03-06,Android,Direct,8,6.7,0,0,0
WEB00227786,C036498,2025-12-02,Android,Referral,6,15.3,1,1,1
WEB00227787,C005302,2025-05-31,iOS,Direct,9,9.1,0,1,0
WEB00227788,C043712,2025-12-13,iOS,Paid Search,10,3.7,1,0,0
WEB00227789,C000549,2025-09-06,iOS,Organic,11,14.3,0,0,0
WEB00227790,C035339,2025-02-25,iOS,Organic,9,7.3,0,0,0
WEB00227791,C002266,2025-11-21,Android,Paid Search,4,6.4,0,0,0
WEB00227792,C043469,2024-02-11,Desktop,Social,9,9.4,1,0,0
WEB00227793,C029583,2023-10-08,iOS,Social,6,20.5,0,0,0
WEB00227794,C042507,2024-11-07,Android,Paid Search,9,17.0,1,0,0
WEB00227795,C022518,2024-08-15,Desktop,Organic,9,6.6,1,0,0
WEB00227796,C014776,2024-07-02,Android,Direct,1,9.5,0,0,0
WEB00227797,C030204,2024-01-18,iOS,Organic,8,7.8,0,0,0
WEB00227798,C038009,2024-03-11,iOS,Organic,2,14.3,0,0,0
WEB00227799,C001811,2023-10-05,iOS,Organic,5,19.3,1,0,0
WEB00227800,C021953,2023-02-01,iOS,Direct,9,6.2,1,1,1
WEB00227801,C041471,2025-12-12,iOS,Organic,8,2.6,1,0,0
WEB00227802,C029561,2023-02-15,Tablet,Paid Search,8,12.6,1,0,0
WEB00227803,C006964,2025-02-05,Desktop,Social,10,14.8,0,0,0
WEB00227804,C000683,2025-01-25,Android,Organic,5,3.7,1,1,1
WEB00227805,C019305,2023-02-22,Android,Social,6,6.4,0,0,0
WEB00227806,C040877,2023-10-23,Desktop,Organic,9,6.3,1,0,0
WEB00227807,C038246,2023-12-27,iOS,Organic,5,1.6,0,0,0
WEB00227808,C049743,2023-12-15,Desktop,,5,5.5,1,1,1
WEB00227809,C040849,2025-11-09,Desktop,Paid Search,4,4.2,0,0,0
WEB00227810,C040752,2025-09-23,Desktop,Direct,6,5.9,1,1,1
WEB00227811,C012606,2023-02-16,Android,Direct,7,3.8,0,0,0
WEB00227812,C046249,2024-06-17,Android,Paid Search,4,4.6,0,0,0
WEB00227813,C030707,2024-11-05,iOS,,9,4.5,0,0,0
WEB00227814,C040937,2023-10-19,Android,Direct,11,6.5,1,1,1
WEB00227815,C005267,2025-11-16,Desktop,Referral,3,1.3,0,0,0
WEB00227816,C026689,2025-05-21,Android,Referral,5,1.2,0,0,0
WEB00227817,C007963,2023-06-06,Desktop,Direct,9,2.8,0,0,0
WEB00227818,C006076,2023-10-10,iOS,Social,15,2.3,0,0,0
WEB00227819,C038511,2025-04-23,iOS,Direct,9,8.3,1,0,0
WEB00227820,C001623,2024-12-04,iOS,Referral,5,17.0,1,0,0
WEB00227821,C009755,2025-09-07,Desktop,Paid Search,6,31.0,0,1,0
WEB00227822,C027871,2023-11-02,Android,Direct,4,17.9,0,0,0
WEB00227823,C039594,2023-02-22,Android,Organic,9,15.3,1,1,1
WEB00227824,C004830,2024-03-15,Android,Direct,6,12.3,0,0,0
WEB00227825,C009444,2025-04-03,Android,Direct,4,3.4,1,0,0
WEB00227826,C002067,2023-07-22,Desktop,Referral,6,14.4,1,0,0
WEB00227827,C044303,2025-06-27,Desktop,Organic,10,5.9,0,0,0
WEB00227828,C015019,2025-09-08,Android,Paid Search,13,6.7,1,1,1
WEB00227829,C006733,2024-07-30,Desktop,Direct,8,12.2,1,0,0
WEB00227830,C035351,2024-10-05,Desktop,Direct,5,17.0,0,0,0
WEB00227831,C033298,2024-05-30,Android,Paid Search,9,1.7,0,0,0
WEB00227832,C022495,2024-12-18,iOS,Referral,2,1.1,0,0,0
WEB00227833,C005321,2023-10-20,Android,Social,10,11.7,1,1,1
WEB00227834,C005432,2023-05-11,iOS,Paid Search,11,5.5,1,0,0
WEB00227835,C016397,2025-12-28,Desktop,Social,7,9.0,0,0,0
WEB00227836,C043920,2024-04-13,Desktop,Organic,7,7.7,0,0,0
WEB00227837,C034945,2024-09-04,Android,Organic,11,23.2,1,0,0
WEB00227838,C040999,2024-03-22,Android,Paid Search,7,6.5,1,1,1
WEB00227839,C004694,2023-05-25,Android,Social,6,12.6,1,0,0
WEB00227840,C008112,2023-10-29,Android,Paid Search,6,6.2,0,0,0
WEB00227841,C030288,2024-08-18,Android,Organic,4,1.6,1,0,0
WEB00227842,C048488,2025-06-04,Android,Paid Search,9,7.0,0,1,0
WEB00227843,C030821,2025-01-21,Android,Direct,5,10.4,0,0,0
WEB00227844,C017041,2023-12-15,Android,Paid Search,4,10.0,0,0,0
WEB00227845,C037256,2025-08-01,iOS,Referral,16,5.0,1,0,0
WEB00227846,C025527,2025-06-11,Android,Organic,7,7.2,0,0,0
WEB00227847,C009347,2024-01-01,Android,Organic,12,4.1,0,0,0
WEB00227848,C036657,2024-03-30,Android,Organic,4,3.4,0,0,0
WEB00227849,C018465,2025-11-26,Android,Organic,13,9.9,1,0,0
WEB00227850,C004577,2024-03-18,Desktop,Direct,6,4.2,1,0,0
WEB00227851,C004330,2025-05-20,Android,Organic,8,15.9,1,0,0
WEB00227852,C021867,2023-11-14,Android,Paid Search,10,5.7,0,0,0
WEB00227853,C042563,2024-12-11,Android,Organic,6,7.5,0,0,0
WEB00227854,C032720,2023-02-26,Android,Organic,3,9.3,0,0,0
WEB00227855,C014526,2024-12-30,Android,Paid Search,7,1.1,0,1,0
WEB00227856,C034414,2024-03-26,Desktop,Direct,13,19.6,0,0,0
WEB00227857,C037092,2025-09-21,iOS,Referral,9,1.1,1,1,1
WEB00227858,C005908,2023-01-30,Android,Referral,11,9.2,1,0,0
WEB00227859,C008866,2023-04-23,Desktop,,5,0.5,0,0,0
WEB00227860,C023193,2025-09-23,Android,Organic,11,7.0,0,1,0
WEB00227861,C039890,2025-11-24,iOS,Social,5,13.6,0,0,0
WEB00227862,C015586,2025-05-25,Android,Social,9,12.6,1,0,0
WEB00227863,C035945,2024-07-19,Android,Referral,11,8.9,1,0,0
WEB00227864,C040296,2025-07-19,Android,Social,9,10.2,0,1,0
WEB00227865,C021567,2025-08-03,iOS,Paid Search,9,5.0,0,0,0
WEB00227866,C028690,2023-06-09,iOS,Organic,13,8.5,0,0,0
WEB00227867,C026805,2025-04-03,Android,Organic,2,7.4,0,1,0
WEB00227868,C013214,2023-03-16,Desktop,,11,1.5,1,0,0
WEB00227869,C042294,2023-09-25,Android,Organic,6,13.5,0,0,0
WEB00227870,C001870,2023-05-11,Desktop,Referral,8,5.5,1,0,0
WEB00227871,C006195,2025-03-19,Android,Organic,12,10.9,1,0,0
WEB00227872,C010990,2023-04-26,Android,Direct,16,10.7,0,1,0
WEB00227873,C017947,2024-10-14,Tablet,Paid Search,4,8.0,0,0,0
WEB00227874,C019647,2025-06-07,Desktop,Direct,11,6.2,0,0,0
WEB00227875,C021283,2023-12-30,Android,Referral,11,18.3,1,0,0
WEB00227876,C039734,2025-01-11,Tablet,Organic,8,5.9,1,1,1
