Customer_ID,Gender,Age,Marital_Status,City,State,Income_Bracket,Annual_Income,Occupation,Customer_Segment,Signup_Date,Loyalty_Tier,Preferred_Channel,App_User_Flag,Credit_Score,Household_Size,Tenure_Months,Last_Login_Days_Ago
C044056,Male,31,Single,Tamil Nadu City 3,Tamil Nadu,Medium,1011564.0,Self Employed,Deal Hunter,2017-04-14,Gold,Mobile App,0,726,3,113,17
C044057,Male,38,Single,West Bengal City 1,West Bengal,Medium,1242090.0,Salaried,Regular,2023-09-04,Bronze,Physical Store,0,707,4,18,42
C044058,Female,37,Single,Tamil Nadu City 2,Tamil Nadu,Low,317128.0,Self Employed,Regular,2021-01-06,Gold,Mobile App,0,696,1,45,60
C044059,Male,29,Married,Maharashtra City 3,Maharashtra,Low,382965.0,Salaried,Value Seeker,2025-03-15,Platinum,Physical Store,1,695,3,67,51
C044060,Female,73,Single,Kerala City 1,Kerala,High,1281482.0,Self Employed,Value Seeker,2020-05-06,Bronze,Mobile App,1,667,3,36,82
C044061,Female,47,Single,Karnataka City 3,Karnataka,High,1790379.0,Salaried,Value Seeker,2024-01-06,Silver,Mobile App,1,812,4,104,12
C044062,Female,47,Married,Karnataka City 2,Karnataka,Medium,573486.0,Salaried,Value Seeker,2019-11-20,Silver,Website,1,737,2,71,0
C044063,Male,31,Single,Rajasthan City 2,Rajasthan,High,2005970.0,Homemaker,Regular,2021-08-30,Bronze,Mobile App,1,750,6,56,25
C044064,Female,38,Married,Rajasthan City 3,Rajasthan,Medium,768641.0,Self Employed,Regular,2024-02-04,Bronze,Website,0,567,4,61,73
C044065,Female,40,Single,Maharashtra City 1,Maharashtra,,1091474.0,Student,Regular,2024-03-15,Bronze,Website,1,638,2,109,43
C044066,Male,34,Married,Telangana City 1,Telangana,Low,249773.0,Homemaker,Regular,2019-08-31,Gold,Physical Store,1,751,6,86,30
C044067,Female,22,Single,Maharashtra City 1,Maharashtra,Medium,877240.0,Self Employed,Premium,2017-01-21,Silver,Website,0,645,4,72,7
C044068,Male,45,Single,Telangana City 3,Telangana,Medium,756654.0,Homemaker,Regular,2024-08-12,Bronze,Mobile App,0,663,3,60,154
C044069,Male,32,Married,Delhi City 1,Delhi,Very High,3626913.0,Salaried,Regular,2017-02-09,Platinum,Website,1,798,5,82,5
C044070,Male,22,Single,Maharashtra City 1,Maharashtra,Low,423723.0,Salaried,Deal Hunter,2019-06-22,Gold,Website,0,765,2,76,95
C044071,Male,48,Single,Gujarat City 3,Gujarat,Medium,863827.0,Student,Regular,2016-06-14,Bronze,Website,0,615,2,41,47
C044072,Male,46,Single,Maharashtra City 2,Maharashtra,Low,446130.0,Salaried,Premium,2023-01-15,Bronze,Mobile App,1,616,1,61,114
C044073,Female,53,Single,West Bengal City 3,West Bengal,Medium,750627.0,Salaried,Value Seeker,2022-08-06,Silver,Mobile App,0,643,1,26,25
C044074,Male,39,Married,Telangana City 2,Telangana,,951853.0,Self Employed,Regular,2025-12-16,Bronze,Website,0,715,4,117,49
C044075,Female,40,Married,Telangana City 3,Telangana,Medium,1053142.0,Salaried,Regular,2020-03-05,Gold,Website,0,670,3,5,203
C044076,Female,37,Single,Maharashtra City 2,Maharashtra,Medium,597797.0,Salaried,Regular,2020-09-20,Bronze,Physical Store,0,741,3,57,124
C044077,Female,46,Single,Kerala City 3,Kerala,High,1366987.0,Salaried,Regular,2019-09-09,Bronze,Website,0,696,4,91,107
C044078,Female,45,Single,Karnataka City 3,Karnataka,Very High,3785744.0,,Regular,2025-06-16,Platinum,Website,0,805,3,51,11
C044079,Female,45,Married,Delhi City 3,Delhi,Medium,873139.0,Salaried,Premium,2020-11-02,Gold,Physical Store,1,699,4,40,0
C044080,Male,31,Single,Maharashtra City 3,Maharashtra,Medium,777130.0,Self Employed,Regular,2018-08-11,Silver,Website,1,752,4,85,0
C044081,Female,32,Married,Delhi City 2,Delhi,Medium,651193.0,Student,Premium,2021-11-17,Bronze,Mobile App,0,689,1,20,41
C044082,Female,32,Married,Maharashtra City 2,Maharashtra,High,2047028.0,Salaried,Regular,2023-10-30,Silver,Website,1,774,2,54,31
C044083,Female,25,Single,Maharashtra City 1,Maharashtra,High,1135550.0,Self Employed,Regular,2016-06-21,Bronze,Physical Store,0,631,4,4,175
C044084,Male,47,Single,Delhi City 3,Delhi,Medium,400372.0,Salaried,Deal Hunter,2023-09-06,Silver,Physical Store,1,689,1,81,13
C044085,Male,26,Married,Rajasthan City 1,Rajasthan,Low,190790.0,Student,Value Seeker,2016-04-27,Platinum,Physical Store,1,830,3,63,94
C044086,Male,18,Single,Maharashtra City 1,Maharashtra,Medium,1094991.0,Salaried,Regular,2016-06-20,Bronze,Website,0,669,3,6,91
C044087,Female,24,Single,Maharashtra City 3,Maharashtra,Medium,716976.0,Salaried,Regular,2025-05-30,Silver,Physical Store,1,703,2,12,9
C044088,Female,31,Married,West Bengal City 2,West Bengal,Medium,1140062.0,Self Employed,Value Seeker,2020-11-28,Bronze,Website,0,772,2,108,76
C044089,Male,39,Single,Karnataka City 1,Karnataka,Medium,1016697.0,Salaried,Value Seeker,2020-02-24,Silver,Mobile App,1,738,4,27,10
C044090,Female,36,Married,Maharashtra City 1,Maharashtra,Very High,4403053.0,Self Employed,Regular,2024-09-10,Platinum,Website,1,805,2,65,58
C044091,Male,24,Married,Delhi City 2,Delhi,High,2359993.0,Salaried,Regular,2019-09-01,Bronze,Mobile App,1,742,1,74,51
C044092,Female,27,Single,West Bengal City 1,West Bengal,Medium,850138.0,Salaried,Premium,2024-04-04,Gold,Website,1,635,1,110,0
C044093,Male,35,Married,West Bengal City 2,West Bengal,Low,433537.0,Salaried,Deal Hunter,2017-10-30,Bronze,Mobile App,0,814,4,42,223
C044094,Male,56,Single,Tamil Nadu City 1,Tamil Nadu,Medium,1038224.0,Self Employed,Premium,2023-12-21,Bronze,Website,1,682,1,95,69
C044095,Other,46,Divorced,Telangana City 1,Telangana,Low,325318.0,Salaried,Value Seeker,2018-11-09,Silver,Website,0,635,4,120,18
C044096,Male,56,Married,Maharashtra City 1,Maharashtra,High,2090753.0,Salaried,Value Seeker,2022-09-06,Silver,Website,0,640,6,91,19
C044097,Male,36,Married,Maharashtra City 2,Maharashtra,High,839427.0,Salaried,Regular,2019-06-27,Bronze,Website,0,648,4,8,43
C044098,Female,37,Married,Delhi City 1,Delhi,High,1584631.0,Self Employed,Regular,2025-03-26,Bronze,Mobile App,1,691,6,34,20
C044099,Male,42,Single,Uttar Pradesh City 2,Uttar Pradesh,Low,389030.0,Salaried,Regular,2018-09-09,Bronze,Website,0,574,6,63,99
C044100,Male,59,Single,Rajasthan City 3,Rajasthan,Medium,1107374.0,Homemaker,Regular,2022-03-22,Silver,Website,1,610,1,71,0
C044101,Male,66,Married,Karnataka City 2,Karnataka,Low,380205.0,Salaried,Premium,2025-11-07,Bronze,Mobile App,0,591,2,51,45
C044102,Male,30,Single,Karnataka City 1,Karnataka,Medium,419961.0,Salaried,Deal Hunter,2019-04-24,Silver,Mobile App,0,734,2,98,31
C044103,Male,20,Married,Telangana City 3,Telangana,Medium,1256032.0,Homemaker,Value Seeker,2019-05-10,Gold,Mobile App,1,703,2,8,18
C044104,Female,39,Single,West Bengal City 2,West Bengal,Medium,1133740.0,Self Employed,Deal Hunter,2024-10-12,Bronze,Mobile App,1,655,1,87,35
C044105,Female,40,Married,Karnataka City 3,Karnataka,Medium,733000.0,Salaried,Deal Hunter,2019-12-08,Silver,Mobile App,0,745,2,97,15
C044106,Male,39,Divorced,Karnataka City 2,Karnataka,High,2189794.0,Salaried,Regular,2023-05-18,Bronze,Website,1,764,6,12,90
C044107,Male,46,Married,Gujarat City 2,Gujarat,High,2120765.0,Salaried,Value Seeker,2019-04-24,Silver,Physical Store,1,723,4,83,10
C044108,Male,27,Single,Tamil Nadu City 3,Tamil Nadu,High,1470916.0,Salaried,Value Seeker,2024-08-29,Silver,Website,1,622,5,77,4
C044109,Male,51,Single,Karnataka City 1,Karnataka,Low,550020.0,Salaried,Value Seeker,2022-06-10,Gold,Website,1,736,5,22,37
C044110,Female,48,Divorced,Karnataka City 1,Karnataka,Low,448501.0,Salaried,Regular,2022-05-07,Gold,Website,1,681,2,35,0
C044111,Male,24,Married,Tamil Nadu City 2,Tamil Nadu,Low,291545.0,Homemaker,Regular,2025-08-13,Bronze,Physical Store,1,698,4,120,25
C044112,Male,37,Married,Delhi City 3,Delhi,High,2173436.0,Salaried,Premium,2020-06-06,Bronze,Physical Store,1,714,2,1,55
C044113,Male,32,Single,Maharashtra City 1,Maharashtra,Low,216870.0,,Premium,2020-10-13,Bronze,Website,1,684,3,66,66
C044114,Other,32,Single,Maharashtra City 1,Maharashtra,High,2193583.0,Salaried,Regular,2025-08-25,Silver,Physical Store,1,652,3,35,13
C044115,Female,18,Single,Tamil Nadu City 3,Tamil Nadu,Medium,946819.0,Salaried,Deal Hunter,2020-02-04,Bronze,Website,1,669,4,100,49
C044116,Female,35,Married,Maharashtra City 1,Maharashtra,Medium,933414.0,Student,Value Seeker,2016-04-01,Silver,Website,0,702,4,96,71
C044117,Female,21,Single,Delhi City 2,Delhi,Medium,497457.0,Homemaker,Premium,2020-01-08,Bronze,Physical Store,0,590,2,80,50
C044118,Male,29,Married,Telangana City 3,Telangana,High,5015974.887615686,Salaried,Deal Hunter,2024-02-07,Silver,Physical Store,1,577,2,73,78
C044119,Male,24,Single,Karnataka City 3,Karnataka,Low,257143.0,Salaried,Regular,2018-07-27,Bronze,Website,0,603,4,28,39
C044120,Male,25,Married,Gujarat City 3,Gujarat,,,Homemaker,Value Seeker,2025-03-27,Bronze,Mobile App,1,596,3,33,114
C044121,Male,29,Married,Karnataka City 1,Karnataka,Medium,644817.0,Salaried,Regular,2022-05-09,Bronze,Physical Store,0,627,2,33,51
C044122,Male,18,Divorced,Maharashtra City 3,Maharashtra,Medium,,Student,Premium,2020-06-30,Silver,Physical Store,1,850,3,97,0
C044123,Male,18,Married,Delhi City 3,Delhi,High,2043323.0,Student,Value Seeker,2022-02-24,Silver,Physical Store,0,708,2,19,135
C044124,Male,28,Married,Delhi City 1,Delhi,Medium,945951.0,Salaried,Premium,2025-05-01,Bronze,Website,1,700,3,35,250
C044125,Male,33,Single,Telangana City 2,Telangana,Medium,648238.0,Salaried,Premium,2025-02-26,Bronze,Mobile App,1,623,4,98,53
C044126,Male,36,Married,Maharashtra City 2,Maharashtra,,962695.0,Salaried,Value Seeker,2017-12-14,Silver,Website,0,743,4,59,92
C044127,Female,40,Single,Delhi City 2,Delhi,High,852803.0,Salaried,Regular,2016-02-02,Bronze,Physical Store,1,687,4,101,26
C044128,Male,18,Single,Gujarat City 3,Gujarat,Medium,763677.0,Salaried,Premium,2021-08-18,Bronze,Physical Store,1,673,3,34,16
C044129,Male,28,Single,Rajasthan City 3,Rajasthan,,3612297.0,Salaried,Regular,2021-12-10,Bronze,Mobile App,1,650,2,72,30
C044130,Other,23,Married,Telangana City 3,Telangana,Medium,568121.0,Homemaker,Value Seeker,2020-03-20,Silver,Website,1,742,3,8,2
C044131,Male,42,Married,Gujarat City 3,Gujarat,Low,466378.0,Salaried,Premium,2018-11-29,Silver,Physical Store,1,588,4,94,25
C044132,Female,26,Single,Kerala City 2,Kerala,Low,447379.0,Student,Value Seeker,2016-02-08,Bronze,Website,1,664,5,69,45
C044133,Male,37,Single,Kerala City 3,Kerala,Low,328204.0,Homemaker,Value Seeker,2020-03-22,Silver,Website,1,640,3,20,47
C044134,Other,37,Married,Karnataka City 2,Karnataka,Medium,,Student,Deal Hunter,2017-04-11,Bronze,Mobile App,0,637,2,65,43
C044135,Male,30,Married,Tamil Nadu City 2,Tamil Nadu,Medium,733475.0,Salaried,Premium,2017-07-12,Silver,Mobile App,1,688,5,36,60
C044136,Female,33,Single,Maharashtra City 3,Maharashtra,Medium,883824.0,,Premium,2016-04-13,Bronze,Website,1,718,4,119,220
C044137,Male,33,Single,Maharashtra City 3,Maharashtra,Medium,530601.0,Salaried,Regular,2020-11-24,Gold,Mobile App,1,850,2,110,13
C044138,Female,44,Married,Telangana City 2,Telangana,High,1958336.0,,Premium,2017-04-08,Bronze,Mobile App,1,658,4,42,41
C044139,Male,20,Married,Delhi City 1,Delhi,Medium,896668.0,Salaried,Premium,2019-01-19,Silver,Website,0,730,2,73,20
C044140,Male,36,Married,Telangana City 3,Telangana,,874897.0,Salaried,Regular,2020-06-16,Silver,Physical Store,1,848,4,60,0
C044141,Female,26,Married,Tamil Nadu City 1,Tamil Nadu,Medium,998294.0,Salaried,Premium,2022-07-16,Bronze,Website,0,755,1,5,69
C044142,Male,40,Married,Telangana City 1,Telangana,Medium,1004003.0,Salaried,Value Seeker,2016-09-05,Bronze,Mobile App,1,481,2,96,30
C044143,Male,41,Married,Karnataka City 3,Karnataka,Medium,787359.0,Salaried,Deal Hunter,2017-07-23,Gold,Physical Store,1,682,2,104,0
C044144,Male,44,Single,Maharashtra City 2,Maharashtra,,2389386.0,Self Employed,Premium,2021-01-11,Silver,Mobile App,0,672,3,68,2
C044145,Female,45,Single,Gujarat City 1,Gujarat,Medium,885494.0,Retired,Regular,2024-11-24,Bronze,Mobile App,0,710,2,104,36
C044146,Female,27,Single,West Bengal City 3,West Bengal,Medium,562646.0,Retired,Deal Hunter,2020-08-11,Silver,Mobile App,1,742,3,117,0
C044147,Male,40,Divorced,Tamil Nadu City 3,Tamil Nadu,Medium,630322.0,Salaried,Regular,2017-08-12,Bronze,Mobile App,1,602,3,98,32
C044148,Female,37,Married,Delhi City 1,Delhi,Medium,711619.0,Retired,Deal Hunter,2016-05-06,Gold,Website,1,694,3,89,0
C044149,Male,31,Married,Tamil Nadu City 3,Tamil Nadu,Medium,1086851.0,Salaried,Value Seeker,2021-11-26,Gold,Mobile App,0,796,5,35,9
C044150,Female,45,Single,Telangana City 1,Telangana,Medium,902024.0,Salaried,Regular,2018-03-15,Silver,Mobile App,1,690,2,74,102
C044151,Male,21,Married,Karnataka City 2,Karnataka,High,1294063.0,Salaried,Deal Hunter,2025-09-05,Bronze,Mobile App,1,655,4,3,74
C044152,Male,46,Single,Uttar Pradesh City 2,Uttar Pradesh,Low,417729.0,Student,Value Seeker,2018-01-31,Silver,Website,1,691,4,16,0
C044153,Female,49,Single,Gujarat City 3,Gujarat,Medium,539485.0,Salaried,Regular,2016-08-08,Gold,Website,0,735,4,86,79
C044154,Female,40,Married,Tamil Nadu City 1,Tamil Nadu,High,2221479.0,Salaried,Value Seeker,2019-02-09,Bronze,Website,1,696,2,116,46
C044155,Female,41,Married,Delhi City 2,Delhi,Medium,722637.0,Student,Regular,2022-09-03,Silver,Mobile App,0,835,3,50,105
C044156,Female,50,Single,Delhi City 2,Delhi,Medium,982666.0,Student,Regular,2017-03-08,Bronze,Website,1,790,2,47,44
C044157,Female,41,Married,Maharashtra City 2,Maharashtra,,1553832.0,Salaried,Value Seeker,2021-01-06,Bronze,Website,0,635,2,19,80
C044158,Female,27,Single,Karnataka City 1,Karnataka,High,883916.0,Salaried,Regular,2024-09-30,Bronze,Website,1,692,2,59,30
C044159,Male,34,Single,Maharashtra City 3,Maharashtra,Medium,777802.0,Self Employed,Regular,2019-12-23,Bronze,Physical Store,1,573,4,31,45
C044160,Male,54,Single,Tamil Nadu City 3,Tamil Nadu,High,1840531.0,Student,Regular,2022-08-15,Bronze,Mobile App,0,763,3,40,77
C044161,Female,38,Single,Gujarat City 1,Gujarat,High,1640891.0,Salaried,Value Seeker,2016-04-18,Silver,Website,0,797,4,118,18
C044162,Male,60,Divorced,Delhi City 2,Delhi,,1017146.0,Salaried,Premium,2021-11-22,Silver,Website,0,628,1,101,61
C044163,Female,53,Single,Maharashtra City 1,Maharashtra,Medium,1191991.0,Salaried,Deal Hunter,2020-08-30,Bronze,Mobile App,1,638,1,105,16
C044164,Male,37,Single,Maharashtra City 3,Maharashtra,Low,341816.0,Homemaker,Regular,2016-09-04,Bronze,Physical Store,0,655,4,103,138
C044165,Female,39,Single,Maharashtra City 1,Maharashtra,Medium,822393.0,Retired,Value Seeker,2023-01-14,Bronze,Website,1,661,2,81,51
C044166,Female,65,Single,Telangana City 3,Telangana,Low,123103.0,,Deal Hunter,2025-08-30,Gold,Mobile App,0,788,4,93,4
C044167,Male,50,Married,Maharashtra City 3,Maharashtra,Medium,954226.0,Student,Value Seeker,2023-01-23,Gold,Website,0,690,2,44,25
C044168,Other,42,Single,Delhi City 1,Delhi,High,1221552.0,Salaried,Value Seeker,2019-04-27,Silver,Website,1,689,3,10,0
C044169,Male,37,Married,Uttar Pradesh City 3,Uttar Pradesh,Low,255405.0,Self Employed,Deal Hunter,2022-08-25,Gold,Website,1,704,4,38,0
C044170,Female,41,Married,Telangana City 1,Telangana,Medium,664945.0,Salaried,Regular,2025-06-13,Silver,Physical Store,1,592,2,74,0
C044171,Female,29,Married,Uttar Pradesh City 2,Uttar Pradesh,,160050.0,Salaried,Regular,2019-07-29,Bronze,Website,1,566,1,113,111
C044172,Female,25,Married,Telangana City 3,Telangana,Medium,1188388.0,Self Employed,Premium,2021-09-01,Bronze,Physical Store,1,808,2,5,43
C044173,Male,42,Married,West Bengal City 1,West Bengal,Medium,900601.0,Salaried,Value Seeker,2018-09-01,Bronze,Mobile App,0,641,5,109,140
C044174,Female,45,Married,West Bengal City 2,West Bengal,Medium,1169971.0,Salaried,Value Seeker,2017-09-09,Bronze,Mobile App,0,703,4,32,182
C044175,Male,45,Married,Gujarat City 3,Gujarat,,2070047.0,Salaried,Value Seeker,2020-03-27,Bronze,Website,1,634,1,18,18
C044176,Female,41,Single,West Bengal City 3,West Bengal,Medium,,Student,Regular,2017-02-24,Bronze,Website,1,679,2,116,104
C044177,Male,45,Married,Karnataka City 1,Karnataka,High,1698311.0,Self Employed,Regular,2016-08-01,Silver,Mobile App,1,763,4,87,59
C044178,Male,45,Divorced,West Bengal City 3,West Bengal,Medium,356907.0,Salaried,Value Seeker,2016-06-18,Silver,Mobile App,0,572,3,68,1
C044179,Female,50,Married,Telangana City 3,Telangana,High,,Student,Value Seeker,2024-11-15,Gold,Mobile App,1,629,1,64,64
C044180,Female,48,Single,Delhi City 1,Delhi,High,2059655.0,Salaried,Regular,2024-04-21,Bronze,Mobile App,1,784,2,57,29
C044181,Male,62,Married,Telangana City 1,Telangana,Low,317836.0,Salaried,Deal Hunter,2020-02-17,Gold,Mobile App,1,850,3,75,0
C044182,Female,21,Divorced,West Bengal City 2,West Bengal,Medium,1084019.0,Salaried,Regular,2019-12-23,Bronze,Mobile App,1,647,3,62,34
C044183,Male,18,Married,Telangana City 2,Telangana,Low,431534.0,Homemaker,Regular,2018-03-27,Bronze,Mobile App,0,643,4,35,37
C044184,Female,28,Single,Karnataka City 3,Karnataka,Low,299138.0,Salaried,Regular,2025-04-22,Gold,Mobile App,1,669,3,23,19
C044185,Female,19,Divorced,Karnataka City 3,Karnataka,Low,261293.0,Self Employed,Value Seeker,2019-12-08,Silver,Website,1,668,3,25,0
C044186,Female,44,Married,Karnataka City 1,Karnataka,Medium,1036297.0,Retired,Deal Hunter,2023-01-16,Bronze,Website,0,654,2,58,32
C044187,Male,22,Single,Delhi City 2,Delhi,Medium,898433.0,,Regular,2021-11-22,Silver,Website,1,558,3,46,0
C044188,Female,42,Married,Gujarat City 3,Gujarat,Medium,820433.0,Salaried,Regular,2018-09-26,Bronze,Mobile App,0,730,2,1,89
C044189,Female,48,Married,Telangana City 2,Telangana,High,,Student,Regular,2025-04-11,Silver,Website,0,757,2,104,163
C044190,Female,39,Married,West Bengal City 3,West Bengal,Medium,1085614.0,Self Employed,Value Seeker,2017-07-18,Silver,Website,1,697,3,67,10
C044191,Male,58,Married,Gujarat City 3,Gujarat,Medium,866652.0,Student,Value Seeker,2023-09-18,Bronze,Website,1,687,4,16,75
C044192,Male,39,Single,West Bengal City 3,West Bengal,Medium,1045563.0,Homemaker,Regular,2020-12-16,Silver,Website,1,637,6,42,168
C044193,Male,55,Married,Telangana City 1,Telangana,High,2333902.0,Self Employed,Regular,2021-08-05,Bronze,Mobile App,1,646,2,89,35
C044194,Other,19,Married,Kerala City 2,Kerala,Medium,1082337.0,Self Employed,Premium,2016-06-07,Gold,Physical Store,1,765,1,93,0
C044195,Male,47,Married,West Bengal City 1,West Bengal,Medium,896053.0,Homemaker,Regular,2021-01-31,Silver,Mobile App,0,674,4,14,4
C044196,Male,31,Married,Karnataka City 2,Karnataka,Medium,1041775.0,Self Employed,Regular,2016-01-18,Gold,Physical Store,1,791,3,115,107
C044197,Male,37,Married,Telangana City 3,Telangana,Medium,1019613.0,Student,Deal Hunter,2017-01-04,Silver,Mobile App,1,742,1,96,0
C044198,Male,33,Married,Maharashtra City 1,Maharashtra,Medium,864833.0,Homemaker,Value Seeker,2021-06-18,Gold,Mobile App,1,719,2,35,104
C044199,Female,43,Married,Tamil Nadu City 1,Tamil Nadu,High,1926979.0,Salaried,Value Seeker,2022-03-01,Platinum,Website,1,830,4,35,6
C044200,Male,31,Married,Tamil Nadu City 2,Tamil Nadu,Medium,1152568.0,Homemaker,Regular,2023-05-21,Bronze,Mobile App,0,624,5,52,62
C044201,Male,30,Married,Maharashtra City 2,Maharashtra,Medium,676906.0,Retired,Value Seeker,2025-08-28,Bronze,Website,0,633,3,69,60
C044202,Female,46,Married,Kerala City 3,Kerala,Medium,867477.0,Self Employed,Regular,2018-02-14,Bronze,Physical Store,0,656,1,67,48
C044203,Male,70,Single,Gujarat City 1,Gujarat,Medium,1000196.0,Retired,Value Seeker,2016-01-18,Bronze,Mobile App,0,683,2,86,43
C044204,Male,22,Single,Rajasthan City 1,Rajasthan,Low,,Student,Regular,2021-07-10,Gold,Mobile App,1,763,4,22,36
C044205,Male,37,Divorced,Maharashtra City 2,Maharashtra,Low,371369.0,Self Employed,Regular,2021-03-06,Bronze,Website,1,506,1,35,91
C044206,Male,56,Single,Telangana City 1,Telangana,Medium,941102.0,Salaried,Value Seeker,2020-02-14,Bronze,Website,0,600,5,23,135
C044207,Male,44,Single,West Bengal City 2,West Bengal,Medium,845141.0,Student,Deal Hunter,2020-08-05,Gold,Mobile App,1,818,2,59,0
C044208,Female,37,Divorced,Tamil Nadu City 2,Tamil Nadu,Medium,851426.0,Salaried,Regular,2021-10-01,Bronze,Mobile App,0,618,1,64,145
C044209,Female,22,Single,Delhi City 1,Delhi,Medium,676797.0,Salaried,Regular,2017-10-31,Gold,Website,0,695,2,74,32
C044210,Female,18,Married,Karnataka City 1,Karnataka,Medium,845362.0,,Regular,2016-09-02,Gold,Website,1,639,3,40,7
C044211,Male,43,Married,Uttar Pradesh City 3,Uttar Pradesh,Medium,1156768.0,Self Employed,Value Seeker,2022-01-13,Bronze,Website,1,675,3,2,24
C044212,Female,34,Married,Rajasthan City 1,Rajasthan,Low,332083.0,Salaried,Premium,2017-12-24,Bronze,Physical Store,0,657,2,88,63
C044213,Female,30,Single,Karnataka City 3,Karnataka,Low,300871.0,Homemaker,Regular,2022-10-14,Bronze,Website,0,685,2,87,40
C044214,Male,55,Single,Delhi City 1,Delhi,Medium,1245840.0,Salaried,Regular,2016-02-07,Gold,Website,0,644,1,33,41
C044215,Female,23,Married,Maharashtra City 3,Maharashtra,Low,256033.0,Salaried,Value Seeker,2017-10-05,Bronze,Website,1,706,2,30,44
C044216,Female,38,Married,Telangana City 3,Telangana,Low,413808.0,Salaried,Value Seeker,2023-01-23,Silver,Mobile App,1,670,3,7,24
C044217,Male,51,Single,Delhi City 3,Delhi,Medium,697474.0,Homemaker,Regular,2018-03-22,Silver,Website,1,583,3,98,22
C044218,Male,55,Married,Uttar Pradesh City 1,Uttar Pradesh,Medium,880651.0,Salaried,Premium,2020-12-03,Bronze,Website,0,747,1,42,103
